# Information
Information about this data can be written here (in one line without comma),,
"# Data (North direction velocity [m/s], East direction velocity [m/s], Depth [m])",,
0.541725954,0,0
0.923985414,1,0.2
0.972570631,2,0.4
0.660183699,3,0.6
0.743895893,4,0.8
0.549277029,5,1
0.399874821,6,1.2
0.468006426,7,1.4
0.98743673,8,1.6
0.584356422,9,1.8
1.19961304,10,2
1.019801211,11,2.2
1.465061972,12,2.4
1.145591551,13,2.6
1.613284989,14,2.8
1.185141271,15,3
1.468162955,16,3.2
1.184429046,17,3.4
1.363582537,18,3.6
1.17278383,19,3.8
1.227143302,20,4
1,21,4.2
1.059696107,22,4.4
0.741921435,23,4.6
1.032747623,24,4.8
0.905036815,25,5
1.018183603,26,5.2
0.702910613,27,5.4
0.89680626,28,5.6
0.65485025,29,5.8
1.085601548,30,6
0.501838244,31,6.2
1.150031851,32,6.4
0.968356458,33,6.6
1.224894798,34,6.8
0.99551949,35,7
1.164317161,36,7.2
0.862944917,37,7.4
0.120926673,38,7.6
0.856735026,39,7.8
1.054870399,40,8
1.40051876,41,8.2
0.985839727,42,8.4
1.748385765,43,8.6
0.797520941,44,8.8
1.633353854,45,9
1.118143404,46,9.2
1.680419687,47,9.4
0.871718921,48,9.6
1.607350455,49,9.8
1.794205974,50,10
1.436815038,51,10.2
2.017944604,52,10.4
1.568525353,53,10.6
1.776697744,54,10.8
2.096194443,55,11
1.656247656,56,11.2
2.35384311,57,11.4
1.162511652,58,11.6
2.386203275,59,11.8
1.163058343,60,12
1.623175056,61,12.2
1.032281319,62,12.4
1.204137372,63,12.6
2.357136685,64,12.8
1.057120904,65,13
2.143524815,66,13.2
0.909844358,67,13.4
1.753569167,68,13.6
0.718448023,69,13.8
0.99219574,70,14
0.409664894,71,14.2
1.473239812,72,14.4
0.888004696,73,14.6
1.777207068,74,14.8
1.738535547,75,15
1.369761257,76,15.2
1.165149852,77,15.4
2.355627359,78,15.6
2.409780327,79,15.8
2.48979506,80,16
2.804524266,81,16.2
1.273025233,82,16.4
1.97732265,83,16.6
2.400593598,84,16.8
2.17964571,85,17
2.155734892,86,17.2
3.245998188,87,17.4
1.500418387,88,17.6
2.76286601,89,17.8
3.708657651,90,18
4.138763504,91,18.2
3.250522624,92,18.4
3.193428702,93,18.6
3.381071229,94,18.8
3.237706875,95,19


