# Information
Information about this data can be written here (in one line without comma),,
"# Data (North direction velocity [m/s], East direction velocity [m/s], Depth [m])",,
0.07772072,0,0
0.132562989,1,0.2
0.139533447,2,0.4
0.094715699,3,0.6
0.106725779,4,0.8
0.078804063,5,1
0.057369522,6,1.2
0.067144275,7,1.4
0.141666267,8,1.6
0.083836858,9,1.8
0.172106927,10,2
0.146309557,11,2.2
0.210190541,12,2.4
0.164356534,13,2.6
0.231455905,14,2.8
0.170030681,15,3
0.210635435,16,3.2
0.169928499,17,3.4
0.195631418,18,3.6
0.168257775,19,3.8
0.176056658,20,4
0.143468703,21,4.2
0.152033226,22,4.4
0.106442506,23,4.6
0.148166962,24,4.8
0.129844458,25,5
0.146077481,26,5.2
0.100845674,27,5.4
0.128663631,28,5.6
0.093950516,29,5.8
0.155749846,30,6
0.071998082,31,6.2
0.164993578,32,6.4
0.138928845,33,6.6
0.175734068,34,6.8
0.14282589,35,7
0.167043073,36,7.2
0.123805588,37,7.4
0.017349193,38,7.6
0.122914663,39,7.8
0.151340888,40,8
0.20093061,41,8.2
0.141437147,42,8.4
0.250838638,43,8.6
0.114419295,44,8.8
0.234335159,45,9
0.160418584,46,9.2
0.241087633,47,9.4
0.125064383,48,9.6
0.230604485,49,9.8
0.257412404,50,10
0.20613799,51,10.2
0.289511895,52,10.4
0.225034298,53,10.6
0.254900521,54,10.8
0.300738298,55,11
0.237619703,56,11.2
0.337702818,57,11.4
0.166784039,58,11.6
0.342345489,59,11.8
0.166862472,60,12
0.23287482,61,12.2
0.148100062,62,12.4
0.172756027,63,12.6
0.338175343,64,12.8
0.151663765,65,13
0.307528725,66,13.2
0.13053419,67,13.4
0.251582294,68,13.6
0.103074806,69,13.8
0.142349036,70,14
0.058774091,71,14.2
0.211363805,72,14.4
0.127400882,73,14.6
0.254973593,74,14.8
0.24942544,75,15
0.196517871,76,15.2
0.167162538,77,15.4
0.337958802,78,15.6
0.345728058,79,15.8
0.357207668,80,16
0.402361459,81,16.2
0.182639279,82,16.4
0.283683916,83,16.6
0.34441005,84,16.8
0.312710943,85,17
0.309280489,86,17.2
0.46569915,87,17.4
0.21526308,88,17.6
0.396384803,89,17.8
0.532076303,90,18
0.593783032,91,18.2
0.466348265,92,18.4
0.458157074,93,18.6
0.485077904,94,18.8
0.464509606,95,19

